id,issue_id,issue_text,issue_category_l1,issue_category_l2,issue_category_l3,vote_answer_id,vote_answer_text,vote_increment,current_vote_flag,vote_timestamp,userid,gender,zip,country,state,city,religion,ethnicity,income,marital,education,sorient,age,left_right,lib_auth,radic_cons,dove_hawk
"14-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Crime,"353","Yes",1,"1","2013/05/07 15:09:57","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Children's rights,"353","Yes",1,"1","2013/05/07 15:09:57","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-192-353","192","Should violence on TV be permitted",Society,Religion,,"353","Yes",1,"1","2013/05/07 15:09:57","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-192-353","192","Should violence on TV be permitted",Society,Family values,,"353","Yes",1,"1","2013/05/07 15:09:57","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-194-359","194","Do you believe global warming is man made",Environment,Global Warming,,"359","Yes",1,"1","2013/05/07 15:17:49","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-194-359","194","Do you believe global warming is man made",Environment,Pollution,,"359","Yes",1,"1","2013/05/07 15:17:49","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"44-192-354","192","Should violence on TV be permitted",Politics & Law,Domestic,Crime,"354","No",1,"1","2013/05/08 10:11:52","76ee184c341e7f3be766924ce38b923b","Female","27609","us","undefined","Raleigh","Jewish","Caucasian","$70,000 - $99,999","Married","University","Straight",">50","3","3","3","3"
"44-192-354","192","Should violence on TV be permitted",Politics & Law,Domestic,Children's rights,"354","No",1,"1","2013/05/08 10:11:52","76ee184c341e7f3be766924ce38b923b","Female","27609","us","undefined","Raleigh","Jewish","Caucasian","$70,000 - $99,999","Married","University","Straight",">50","3","3","3","3"
"44-192-354","192","Should violence on TV be permitted",Society,Religion,,"354","No",1,"1","2013/05/08 10:11:52","76ee184c341e7f3be766924ce38b923b","Female","27609","us","undefined","Raleigh","Jewish","Caucasian","$70,000 - $99,999","Married","University","Straight",">50","3","3","3","3"
"44-192-354","192","Should violence on TV be permitted",Society,Family values,,"354","No",1,"1","2013/05/08 10:11:52","76ee184c341e7f3be766924ce38b923b","Female","27609","us","undefined","Raleigh","Jewish","Caucasian","$70,000 - $99,999","Married","University","Straight",">50","3","3","3","3"
"44-169-296","169","The rich should pay higher percentage taxes than the poor",Politics & Law,Ideology,,"296","Yes",1,"1","2013/05/08 10:12:49","76ee184c341e7f3be766924ce38b923b","Female","27609","us","undefined","Raleigh","Jewish","Caucasian","$70,000 - $99,999","Married","University","Straight",">50","3","3","3","3"
"44-169-296","169","The rich should pay higher percentage taxes than the poor",Business & Economics,Monetary Policy,,"296","Yes",1,"1","2013/05/08 10:12:49","76ee184c341e7f3be766924ce38b923b","Female","27609","us","undefined","Raleigh","Jewish","Caucasian","$70,000 - $99,999","Married","University","Straight",">50","3","3","3","3"
"44-169-296","169","The rich should pay higher percentage taxes than the poor",Society,Wealth,,"296","Yes",1,"1","2013/05/08 10:12:49","76ee184c341e7f3be766924ce38b923b","Female","27609","us","undefined","Raleigh","Jewish","Caucasian","$70,000 - $99,999","Married","University","Straight",">50","3","3","3","3"
"30-194-360","194","Do you believe global warming is man made",Environment,Global Warming,,"360","No",1,"1","2013/05/10 19:53:54","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-194-360","194","Do you believe global warming is man made",Environment,Pollution,,"360","No",1,"1","2013/05/10 19:53:54","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-193-397","193","Do you believe the TSA has been effective at making air travel safer by preventing terrorism",Politics & Law,Domestic,Civil Rights,"397","No",1,"1","2013/05/10 19:54:05","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-193-397","193","Do you believe the TSA has been effective at making air travel safer by preventing terrorism",Politics & Law,Domestic,Security & Military,"397","No",1,"1","2013/05/10 19:54:05","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-193-397","193","Do you believe the TSA has been effective at making air travel safer by preventing terrorism",Society,Privacy,,"397","No",1,"1","2013/05/10 19:54:05","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Crime,"353","Yes",1,"1","2013/05/10 19:54:14","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Children's rights,"353","Yes",1,"1","2013/05/10 19:54:14","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Society,Religion,,"353","Yes",1,"1","2013/05/10 19:54:14","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Society,Family values,,"353","Yes",1,"1","2013/05/10 19:54:14","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Crime,"353","Yes",-1,"1","2013/05/10 19:54:14","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Children's rights,"353","Yes",-1,"1","2013/05/10 19:54:14","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Society,Religion,,"353","Yes",-1,"1","2013/05/10 19:54:14","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Society,Family values,,"353","Yes",-1,"1","2013/05/10 19:54:14","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Crime,"353","Yes",1,"0","2013/05/10 19:54:15","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Children's rights,"353","Yes",1,"0","2013/05/10 19:54:15","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Society,Religion,,"353","Yes",1,"0","2013/05/10 19:54:15","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Society,Family values,,"353","Yes",1,"0","2013/05/10 19:54:15","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Crime,"353","Yes",-1,"0","2013/05/10 19:54:15","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Children's rights,"353","Yes",-1,"0","2013/05/10 19:54:15","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Society,Religion,,"353","Yes",-1,"0","2013/05/10 19:54:15","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Society,Family values,,"353","Yes",-1,"0","2013/05/10 19:54:15","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Crime,"353","Yes",1,"1","2013/05/10 19:54:29","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Politics & Law,Domestic,Children's rights,"353","Yes",1,"1","2013/05/10 19:54:29","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Society,Religion,,"353","Yes",1,"1","2013/05/10 19:54:29","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-192-353","192","Should violence on TV be permitted",Society,Family values,,"353","Yes",1,"1","2013/05/10 19:54:29","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-191-352","191","Should smoking be permitted in public parks",Health,Food & Agriculture,,"352","In designated areas only",1,"1","2013/05/10 19:54:44","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-191-352","191","Should smoking be permitted in public parks",Health,Lifestyle,,"352","In designated areas only",1,"1","2013/05/10 19:54:44","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-191-352","191","Should smoking be permitted in public parks",Health,Risk Factors,,"352","In designated areas only",1,"1","2013/05/10 19:54:44","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-191-352","191","Should smoking be permitted in public parks",Society,,,"352","In designated areas only",1,"1","2013/05/10 19:54:44","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-190-348","190","Should the US close the detention center at Guantanamo Bay",Politics & Law,International,Foreign Policy/Diplomacy,"348","Yes",1,"1","2013/05/10 19:56:20","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-190-348","190","Should the US close the detention center at Guantanamo Bay",Politics & Law,International,War & Peace,"348","Yes",1,"1","2013/05/10 19:56:20","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-190-348","190","Should the US close the detention center at Guantanamo Bay",Society,,,"348","Yes",1,"1","2013/05/10 19:56:20","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-189-345","189","Do you believe more testing is required before we know if consuming genetically modified foods is safe",Environment,Biodiversity,,"345","Yes",1,"1","2013/05/10 19:56:27","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-189-345","189","Do you believe more testing is required before we know if consuming genetically modified foods is safe",Environment,Sustainable Development,,"345","Yes",1,"1","2013/05/10 19:56:27","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-189-345","189","Do you believe more testing is required before we know if consuming genetically modified foods is safe",Environment,Land Use,,"345","Yes",1,"1","2013/05/10 19:56:27","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-189-345","189","Do you believe more testing is required before we know if consuming genetically modified foods is safe",Health,Food & Agriculture,,"345","Yes",1,"1","2013/05/10 19:56:27","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-188-340","188","What is the most effective way of preventing crime",Politics & Law,Domestic,Civil Rights,"340","Eradicate poverty",1,"1","2013/05/10 19:57:32","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-188-340","188","What is the most effective way of preventing crime",Politics & Law,Domestic,Security & Military,"340","Eradicate poverty",1,"1","2013/05/10 19:57:32","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-188-340","188","What is the most effective way of preventing crime",Politics & Law,Social,,"340","Eradicate poverty",1,"1","2013/05/10 19:57:32","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-188-340","188","What is the most effective way of preventing crime",Society,Population,,"340","Eradicate poverty",1,"1","2013/05/10 19:57:32","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-188-340","188","What is the most effective way of preventing crime",Society,Family values,,"340","Eradicate poverty",1,"1","2013/05/10 19:57:32","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-187-336","187","Should GMO food labeling be required",Politics & Law,Domestic,Health & Safety,"336","Yes",1,"1","2013/05/10 19:57:41","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-187-336","187","Should GMO food labeling be required",Business & Economics,Industries,Hi Tech,"336","Yes",1,"1","2013/05/10 19:57:41","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-187-336","187","Should GMO food labeling be required",Business & Economics,Consumerism,,"336","Yes",1,"1","2013/05/10 19:57:41","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-187-336","187","Should GMO food labeling be required",Business & Economics,Innovation,,"336","Yes",1,"1","2013/05/10 19:57:41","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-187-336","187","Should GMO food labeling be required",Business & Economics,Regulations,,"336","Yes",1,"1","2013/05/10 19:57:41","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-187-336","187","Should GMO food labeling be required",Society,Access to Information,,"336","Yes",1,"1","2013/05/10 19:57:41","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-187-336","187","Should GMO food labeling be required",Health,Food & Agriculture,,"336","Yes",1,"1","2013/05/10 19:57:41","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-186-334","186","Should the government be permitted to spy on its citizens",Politics & Law,Domestic,Health & Safety,"334","Never",1,"1","2013/05/10 19:57:58","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-186-334","186","Should the government be permitted to spy on its citizens",Politics & Law,Domestic,Crime,"334","Never",1,"1","2013/05/10 19:57:58","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-186-334","186","Should the government be permitted to spy on its citizens",Politics & Law,Domestic,Civil Rights,"334","Never",1,"1","2013/05/10 19:57:58","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-186-334","186","Should the government be permitted to spy on its citizens",Politics & Law,Domestic,Security & Military,"334","Never",1,"1","2013/05/10 19:57:58","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-186-334","186","Should the government be permitted to spy on its citizens",Society,Privacy,,"334","Never",1,"1","2013/05/10 19:57:58","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-185-328","185","What is the ideal form of urban transportation",Business & Economics,Industries,Transportation,"328","Effective public transportation",1,"1","2013/05/10 19:58:17","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-185-328","185","What is the ideal form of urban transportation",Business & Economics,Consumerism,,"328","Effective public transportation",1,"1","2013/05/10 19:58:17","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-185-328","185","What is the ideal form of urban transportation",Business & Economics,Innovation,,"328","Effective public transportation",1,"1","2013/05/10 19:58:17","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-185-328","185","What is the ideal form of urban transportation",Business & Economics,Subsidies,,"328","Effective public transportation",1,"1","2013/05/10 19:58:17","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-185-328","185","What is the ideal form of urban transportation",Environment,Global Warming,,"328","Effective public transportation",1,"1","2013/05/10 19:58:17","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-185-328","185","What is the ideal form of urban transportation",Environment,Pollution,,"328","Effective public transportation",1,"1","2013/05/10 19:58:17","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-185-328","185","What is the ideal form of urban transportation",Environment,Sustainable Development,,"328","Effective public transportation",1,"1","2013/05/10 19:58:17","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-185-328","185","What is the ideal form of urban transportation",Environment,Energy,,"328","Effective public transportation",1,"1","2013/05/10 19:58:17","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-185-328","185","What is the ideal form of urban transportation",Society,,,"328","Effective public transportation",1,"1","2013/05/10 19:58:17","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-139-282","139","Should homosexual couples be permitted to adopt",Politics & Law,Domestic,Civil Rights,"282","Yes",1,"1","2013/05/10 19:59:02","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-139-282","139","Should homosexual couples be permitted to adopt",Politics & Law,Social,,"282","Yes",1,"1","2013/05/10 19:59:02","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-139-282","139","Should homosexual couples be permitted to adopt",Society,Gender,,"282","Yes",1,"1","2013/05/10 19:59:02","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-139-282","139","Should homosexual couples be permitted to adopt",Society,Family values,,"282","Yes",1,"1","2013/05/10 19:59:02","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-140-284","140","Should alcohol use be permitted",Politics & Law,Domestic,,"284","Yes",1,"1","2013/05/10 19:59:09","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-140-284","140","Should alcohol use be permitted",Health,Food & Agriculture,,"284","Yes",1,"1","2013/05/10 19:59:09","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-140-284","140","Should alcohol use be permitted",Health,Lifestyle,,"284","Yes",1,"1","2013/05/10 19:59:09","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-140-284","140","Should alcohol use be permitted",Health,Risk Factors,,"284","Yes",1,"1","2013/05/10 19:59:09","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-141-286","141","Should the sale of cigarettes be permitted",Politics & Law,Domestic,Health & Safety,"286","Yes",1,"1","2013/05/10 19:59:16","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-141-286","141","Should the sale of cigarettes be permitted",Health,Lifestyle,,"286","Yes",1,"1","2013/05/10 19:59:16","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-141-286","141","Should the sale of cigarettes be permitted",Health,Risk Factors,,"286","Yes",1,"1","2013/05/10 19:59:16","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-143-293","143","Do you trust the media",Business & Economics,Industries,Media,"293","No",1,"1","2013/05/10 20:00:11","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-143-293","143","Do you trust the media",Society,Internet,,"293","No",1,"1","2013/05/10 20:00:11","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-143-293","143","Do you trust the media",Society,Access to Information,,"293","No",1,"1","2013/05/10 20:00:11","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-144-295","144","Should the use of firearms be permitted",Politics & Law,Domestic,Crime,"295","No",1,"1","2013/05/10 20:00:43","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-144-295","144","Should the use of firearms be permitted",Politics & Law,Domestic,Civil Rights,"295","No",1,"1","2013/05/10 20:00:43","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-144-295","144","Should the use of firearms be permitted",Society,,,"295","No",1,"1","2013/05/10 20:00:43","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-145-270","145","Should the use of firearms be permitted",Politics & Law,Domestic,Civil Rights,"270","No",1,"1","2013/05/10 20:01:00","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-145-270","145","Should the use of firearms be permitted",Politics & Law,Domestic,Security & Military,"270","No",1,"1","2013/05/10 20:01:00","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-145-270","145","Should the use of firearms be permitted",Society,,,"270","No",1,"1","2013/05/10 20:01:00","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-146-393","146","Should the personal ownership of firearms be permitted",Politics & Law,Domestic,Health & Safety,"393","No",1,"1","2013/05/10 20:01:32","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"30-146-393","146","Should the personal ownership of firearms be permitted",Politics & Law,Domestic,Civil Rights,"393","No",1,"1","2013/05/10 20:01:32","03d454053b0a2dd686b68dc2cb99907a","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
